2021-02-28 09:31:29,857 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:31,122 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:32,526 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:34,115 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:35,390 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:37,108 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:38,515 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:39,798 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:41,058 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:42,315 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:43,575 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:44,838 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:46,106 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:47,430 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:48,700 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:50,007 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:51,391 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:52,655 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:53,915 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:55,190 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:56,447 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:57,713 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:31:58,979 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:32:00,410 INFO <module> => Modelo :Tedencia | direcao : call
2021-02-28 09:32:01,675 INFO <module> => Modelo :Tedencia | direcao : call
